"transaction_id","merchant_id","customer_id","customer_age","amount","transaction_amount_clean","location","purchase_category","transaction_time","transaction_year","transaction_month","transaction_day","transaction_hour","transaction_minute","transaction_second","is_fraudulent","card_type_MasterCard","card_type_Rupay","card_type_Visa","fraud_type_Identity theft","fraud_type_Malware","fraud_type_Payment card fraud","fraud_type_phishing","fraud_type_scam"
1029,2097,125591,67,1279.3605,1279.3605,"Kolkata","Digital","12/15/2023 02:24",2023,12,15,2,24,0,1,0,1,0,0,0,0,0,1
1030,2088,629666,60,4464.449,4464.449,"Pune","POS","12/25/2023 14:14",2023,12,25,14,14,0,0,0,0,0,0,1,0,0,0
1031,2049,819350,43,2988.14,2988.14,"Surat","Digital","02/28/2024 12:08",2024,2,28,12,8,0,1,1,0,0,0,0,0,1,0
1032,2028,677419,43,4251.996,4251.996,"Ahmedabad","Digital","01/17/2024 01:43",2024,1,17,1,43,0,0,0,0,1,0,0,0,1,0
1033,2056,452850,19,3130.589,3130.589,"Pune","","12/12/2023 15:39",2023,12,12,15,39,0,0,1,0,0,0,1,0,0,0
1034,2038,456724,37,8044.65,8044.65,"Kolkata","","09/20/2023 07:01",2023,9,20,7,1,0,1,1,0,0,0,0,0,0,1
1035,2094,331206,32,10225.402,10225.402,"Ahmedabad","Digital","11/04/2023 18:17",2023,11,4,18,17,0,0,1,0,0,0,0,0,1,0
1036,2055,245855,69,6038.086,6038.086,"Surat","Digital","03/15/2024 04:24",2024,3,15,4,24,0,1,1,0,0,0,0,1,0,0
1037,2042,507826,21,10878.96,10878.96,"Kolkata","Digital","02/16/2024 08:33",2024,2,16,8,33,0,0,0,0,1,0,0,0,1,0
1038,2049,668076,39,4873.32,4873.32,"Pune","POS","02/08/2024 00:02",2024,2,8,0,2,0,1,1,0,0,1,0,0,0,0
1039,2022,967417,67,7904.4075,7904.4075,"Jaipur","Digital","10/15/2023 01:01",2023,10,15,1,1,0,1,0,0,1,0,0,0,0,1
1040,2043,554435,55,2298.99,2298.99,"Mumbai","Digital","12/15/2023 14:22",2023,12,15,14,22,0,0,0,1,0,0,0,1,0,0
1041,2037,117959,40,10597.521,10597.521,"Pune","Digital","09/29/2023 01:09",2023,9,29,1,9,0,0,1,0,0,0,0,0,1,0
1042,2083,927786,43,14686.29,14686.29,"Kolkata","POS","03/21/2024 03:57",2024,3,21,3,57,0,1,1,0,0,1,0,0,0,0
1043,2022,556278,68,6038.086,6038.086,"Mumbai","Digital","02/16/2024 01:02",2024,2,16,1,2,0,0,1,0,0,0,0,0,1,0
1044,2044,108402,28,3971.275,3971.275,"Mumbai","Digital","02/22/2024 11:29",2024,2,22,11,29,0,0,0,0,1,0,1,0,0,0
1045,2051,598098,45,6495.78,6495.78,"Ahmedabad","POS","02/28/2024 14:32",2024,2,28,14,32,0,0,0,0,0,1,0,0,0,0
1046,2079,240872,19,1273.06,1273.06,"Surat","Digital","10/30/2023 19:20",2023,10,30,19,20,0,0,1,0,0,0,0,0,1,0
1047,2047,427674,25,8892.16,8892.16,"Pune","Digital","09/29/2023 18:55",2023,9,29,18,55,0,0,0,1,0,0,0,0,0,1
1048,2007,448756,46,8341.8885,8341.8885,"Chennai","Digital","10/18/2023 01:07",2023,10,18,1,7,0,1,0,0,1,0,0,1,0,0
1049,2084,884478,28,7459.6995,7459.6995,"","POS","10/18/2023 23:52",2023,10,18,23,52,0,0,0,0,1,0,0,1,0,0
1050,2000,792636,54,6038.086,6038.086,"Surat","Digital","03/21/2024 02:03",2024,3,21,2,3,0,0,0,1,0,0,0,0,1,0
1051,2007,629095,35,6266.6,6266.6,"Chennai","","03/20/2024 16:18",2024,3,20,16,18,0,1,0,0,1,0,0,0,1,0
1052,2047,857591,67,840.587,840.587,"Chennai","Digital","12/17/2023 08:42",2023,12,17,8,42,0,0,1,0,0,0,0,0,1,0
1053,2095,984777,31,6038.086,6038.086,"Hyderabad","POS","01/11/2024 13:27",2024,1,11,13,27,0,0,1,0,0,0,0,0,1,0
1054,2004,554435,27,2457.22,2457.22,"Ahmedabad","POS","10/17/2023 16:25",2023,10,17,16,25,0,0,0,1,0,0,0,1,0,0
1055,2085,137693,52,7869.213,7869.213,"Delhi","POS","09/03/2023 18:50",2023,9,3,18,50,0,1,0,0,1,0,1,0,0,0
1056,2046,421750,26,9057.642,9057.642,"Bangalore","Digital","03/23/2024 20:42",2024,3,23,20,42,0,0,0,0,1,0,1,0,0,0
1057,2033,442047,52,9659.268,9659.268,"Bangalore","POS","03/26/2024 22:47",2024,3,26,22,47,0,0,0,0,1,0,0,1,0,0
1058,2064,413454,28,5547.38,5547.38,"Ahmedabad","Digital","03/28/2024 08:46",2024,3,28,8,46,0,0,0,1,0,0,1,0,0,0
1059,2054,753204,61,5225.69,5225.69,"Ahmedabad","","03/20/2024 09:23",2024,3,20,9,23,0,0,1,0,0,1,0,0,0,0
1060,2089,744219,29,2648.916,2648.916,"Chennai","Digital","12/16/2023 02:41",2023,12,16,2,41,0,0,0,1,0,0,0,0,0,1
1061,2042,937305,20,8541.159,8541.159,"Ahmedabad","POS","01/18/2024 09:48",2024,1,18,9,48,0,0,1,0,0,0,0,0,0,0
1062,2073,829668,56,4538.358,4538.358,"Chennai","POS","09/27/2023 02:43",2023,9,27,2,43,0,0,0,1,0,0,1,0,0,0
603,2029,702564,31,7488.18,7488.18,"Surat","POS","01/19/2024 02:49",2024,1,19,2,49,0,0,1,0,0,0,0,0,1,0
1066,2047,588012,56,6314.1,6314.1,"Chennai","POS","11/26/2023 15:31",2023,11,26,15,31,0,0,0,0,1,0,0,0,1,0
1067,2007,422340,42,649.66,649.66,"","Digital","12/04/2023 11:48",2023,12,4,11,48,0,1,0,1,0,0,0,0,0,0
1068,2046,492573,38,6038.086,6038.086,"Mumbai","Digital","09/10/2023 17:37",2023,9,10,17,37,0,0,0,1,0,0,1,0,0,0
1069,2075,338029,27,3530.989,3530.989,"","Digital","01/15/2024 21:35",2024,1,15,21,35,0,0,0,1,0,0,0,0,0,1
1070,2090,423296,60,84.711,84.711,"","Digital","10/29/2023 05:19",2023,10,29,5,19,0,1,0,0,1,0,0,0,0,1
1071,2071,210881,32,5649.303,5649.303,"Delhi","Digital","09/01/2023 10:52",2023,9,1,10,52,0,1,1,0,0,1,0,0,0,0
603,2088,921863,36,774.27,774.27,"Pune","Digital","03/08/2024 05:00",2024,3,8,5,0,0,0,0,0,1,0,0,0,1,0
1073,2045,700540,65,4196.835,4196.835,"Kolkata","Digital","02/02/2024 05:11",2024,2,2,5,11,0,0,0,0,1,0,1,0,0,0
1074,2067,108769,43,7084.42,7084.42,"Ahmedabad","Digital","10/30/2023 22:47",2023,10,30,22,47,0,0,1,0,0,1,0,0,0,0
1075,2032,835340,38,741.136,741.136,"Chennai","POS","11/26/2023 14:51",2023,11,26,14,51,0,0,1,0,0,0,0,0,1,0
603,2000,172610,69,13862.343,13862.343,"Hyderabad","Digital","02/21/2024 23:42",2024,2,21,23,42,0,1,1,0,0,1,0,0,0,0
1077,2018,790232,61,88.01,88.01,"Mumbai","Digital","09/15/2023 21:22",2023,9,15,21,22,0,0,1,0,0,1,0,0,0,0
1078,2030,397902,49,2756.49,2756.49,"Hyderabad","Digital","01/01/2024 09:11",2024,1,1,9,11,0,0,0,0,1,0,0,0,0,0
1079,2079,281176,67,7422,7422,"Pune","Digital","10/19/2023 12:34",2023,10,19,12,34,0,1,0,1,0,0,0,0,1,0
1080,2047,610379,40,5274.8685,5274.8685,"Mumbai","POS","11/07/2023 03:44",2023,11,7,3,44,0,1,0,0,1,0,0,1,0,0
1081,2052,522432,30,1595.745,1595.745,"Jaipur","POS","11/12/2023 04:42",2023,11,12,4,42,0,0,0,0,0,0,0,0,0,0
1082,2047,730171,22,3997.763,3997.763,"Bangalore","Digital","10/15/2023 18:26",2023,10,15,18,26,0,0,0,1,0,0,0,1,0,0
1083,2047,591228,21,4521.6765,4521.6765,"Ahmedabad","Digital","01/15/2024 03:04",2024,1,15,3,4,0,0,0,1,0,0,1,0,0,0
1084,2089,604455,45,10121.976,10121.976,"Kolkata","POS","02/29/2024 18:13",2024,2,29,18,13,0,1,0,0,1,0,0,0,0,1
1085,2061,536202,31,4751.715,4751.715,"Pune","POS","12/28/2023 23:15",2023,12,28,23,15,0,0,0,0,1,0,0,0,1,0
1086,2091,175489,25,8689.868,8689.868,"Chennai","Digital","12/06/2023 06:21",2023,12,6,6,21,0,0,0,0,1,0,1,0,0,0
1087,2065,705153,26,9816.543,9816.543,"Bangalore","Digital","09/23/2023 08:42",2023,9,23,8,42,0,1,0,1,0,0,1,0,0,0
1088,2063,686030,68,5239.776,5239.776,"Kolkata","Digital","11/02/2023 21:00",2023,11,2,21,0,0,0,0,1,0,1,0,0,0,0
603,2069,964453,52,10924.716,10924.716,"Hyderabad","POS","11/29/2023 18:30",2023,11,29,18,30,0,1,0,1,0,0,0,0,0,0
1090,2062,323240,54,5706.465,5706.465,"Bangalore","Digital","02/23/2024 00:32",2024,2,23,0,32,0,1,1,0,0,0,0,1,0,0
1091,2072,518310,38,17356.644,16304.141875,"Kolkata","POS","02/04/2024 03:52",2024,2,4,3,52,0,0,1,0,0,0,0,0,0,1
1093,2040,744463,50,8263.008,8263.008,"Hyderabad","Digital","02/03/2024 17:43",2024,2,3,17,43,0,0,0,1,0,0,0,1,0,0
1094,2088,554435,25,4963.45,4963.45,"Kolkata","Digital","12/26/2023 19:34",2023,12,26,19,34,0,0,0,0,1,0,0,1,0,0
1095,2047,501871,68,3907.11,3907.11,"Delhi","Digital","03/18/2024 08:20",2024,3,18,8,20,0,0,0,1,0,0,1,0,0,0
1096,2012,682151,66,6345.48,6345.48,"Mumbai","Digital","01/14/2024 12:19",2024,1,14,12,19,0,0,0,0,1,1,0,0,0,0
1097,2072,496879,34,7053.38,7053.38,"Delhi","Digital","03/06/2024 14:02",2024,3,6,14,2,0,1,1,0,0,0,1,0,0,0
1099,2030,877882,48,1711.18,1711.18,"Surat","POS","03/05/2024 17:17",2024,3,5,17,17,0,0,1,0,0,0,0,1,0,0
1100,2074,318838,51,7144.81,7144.81,"Bangalore","Digital","11/30/2023 16:13",2023,11,30,16,13,0,0,0,1,0,0,0,0,1,0
1101,2067,285309,43,6680.53,6680.53,"","Digital","09/25/2023 20:34",2023,9,25,20,34,0,0,0,0,1,0,0,0,1,0
1102,2097,391757,39,9662.17,9662.17,"Chennai","POS","02/02/2024 06:39",2024,2,2,6,39,0,0,0,1,0,0,0,1,0,0
1103,2003,703241,31,13720.194,13720.194,"Chennai","POS","09/21/2023 05:58",2023,9,21,5,58,0,0,1,0,0,0,0,0,1,0
1104,2018,199116,20,10461.209,10461.209,"Pune","POS","09/23/2023 19:32",2023,9,23,19,32,0,1,0,1,0,0,0,1,0,0
1105,2069,819513,29,10560.42,10560.42,"Pune","POS","09/14/2023 03:48",2023,9,14,3,48,0,0,0,0,1,1,0,0,0,0
1107,2081,389653,29,1208.218,1208.218,"Pune","Digital","01/17/2024 11:55",2024,1,17,11,55,0,1,1,0,0,0,1,0,0,0
1108,2012,162211,62,7829.15,7829.15,"Chennai","POS","12/27/2023 11:27",2023,12,27,11,27,0,0,0,0,1,1,0,0,0,0
1109,2022,824903,19,6459.28,6459.28,"Delhi","Digital","12/17/2023 13:42",2023,12,17,13,42,0,0,1,0,0,0,1,0,0,0
603,2082,796583,19,794.175,794.175,"Jaipur","Digital","02/06/2024 00:09",2024,2,6,0,9,0,1,0,1,0,0,0,1,0,0
1111,2047,371410,32,5993.625,5993.625,"Chennai","POS","02/16/2024 23:45",2024,2,16,23,45,0,0,1,0,0,0,0,0,0,0
1112,2000,708508,40,10527.176,10527.176,"Delhi","Digital","10/16/2023 10:11",2023,10,16,10,11,0,0,0,0,0,0,0,0,0,1
1113,2087,565356,46,9052.182,9052.182,"Surat","Digital","01/17/2024 23:27",2024,1,17,23,27,0,0,0,0,1,0,0,0,1,0
1114,2053,336906,34,4355.65,4355.65,"Hyderabad","","01/01/2024 16:31",2024,1,1,16,31,0,0,1,0,0,0,0,1,0,0
1115,2070,825792,49,6906.165,6906.165,"Ahmedabad","Digital","12/14/2023 02:16",2023,12,14,2,16,0,0,1,0,0,0,1,0,0,0
1116,2088,611875,24,2128.38,2128.38,"","Digital","03/17/2024 11:56",2024,3,17,11,56,0,0,0,1,0,0,0,0,1,0
1117,2084,618009,47,3718.64,3718.64,"Surat","Digital","09/16/2023 08:37",2023,9,16,8,37,0,1,1,0,0,0,0,1,0,0
1118,2014,975364,45,4102.604,4102.604,"Chennai","POS","02/14/2024 22:09",2024,2,14,22,9,0,0,0,0,0,0,0,1,0,0
1119,2047,684672,31,942.0345,942.0345,"","Digital","02/21/2024 02:10",2024,2,21,2,10,0,1,0,0,1,1,0,0,0,0
1121,2070,568012,43,4194.22,4194.22,"Kolkata","POS","02/20/2024 17:17",2024,2,20,17,17,0,1,0,1,0,1,0,0,0,0
1122,2014,216293,34,12346.035,12346.035,"Surat","POS","10/07/2023 02:38",2023,10,7,2,38,0,0,0,0,1,1,0,0,0,0
1123,2047,897087,43,12766.44,12766.44,"Pune","POS","12/27/2023 04:40",2023,12,27,4,40,0,1,0,0,1,0,0,1,0,0
1124,2018,552652,63,3239.01,3239.01,"Delhi","POS","10/28/2023 02:13",2023,10,28,2,13,0,0,0,1,0,0,0,1,0,0
1125,2059,128157,23,6590.67,6590.67,"Mumbai","Digital","02/07/2024 08:14",2024,2,7,8,14,0,1,0,0,0,0,1,0,0,0
1126,2092,187280,68,8548.56,8548.56,"Hyderabad","Digital","10/12/2023 04:05",2023,10,12,4,5,0,0,0,0,1,1,0,0,0,0
1127,2088,578297,41,10569.072,10569.072,"Ahmedabad","Digital","01/03/2024 07:14",2024,1,3,7,14,0,0,0,0,1,0,0,1,0,0
1128,2032,669407,23,6038.086,6038.086,"Jaipur","Digital","02/02/2024 23:46",2024,2,2,23,46,0,0,0,1,0,0,0,0,1,0
1129,2047,601567,44,6794.24,6794.24,"","Digital","02/15/2024 19:58",2024,2,15,19,58,0,0,0,0,0,0,0,0,1,0
1130,2095,202994,35,6097.13,6097.13,"Ahmedabad","Digital","10/01/2023 18:26",2023,10,1,18,26,0,0,1,0,0,0,0,1,0,0
1131,2034,940740,41,4482.375,4482.375,"Chennai","POS","03/03/2024 02:52",2024,3,3,2,52,0,1,1,0,0,0,0,0,1,0
1132,2043,870595,54,2113.77,2113.77,"","Digital","02/23/2024 05:16",2024,2,23,5,16,0,1,0,1,0,0,0,0,1,0
1133,2089,749135,41,6038.086,6038.086,"Kolkata","","09/04/2023 07:00",2023,9,4,7,0,0,1,0,0,1,0,0,0,1,0
1134,2010,964122,55,11098.56,11098.56,"Chennai","","11/11/2023 01:35",2023,11,11,1,35,0,1,1,0,0,0,0,0,0,1
1135,2098,398719,51,6038.086,6038.086,"Hyderabad","Digital","09/16/2023 04:31",2023,9,16,4,31,0,0,0,1,0,0,0,0,0,1
1136,2071,554435,57,6466.08,6466.08,"Bangalore","","01/17/2024 16:54",2024,1,17,16,54,0,0,1,0,0,0,0,0,0,1
1137,2077,786762,64,5972.325,5972.325,"Ahmedabad","POS","02/13/2024 00:06",2024,2,13,0,6,0,0,0,0,1,0,0,1,0,0
1139,2065,443880,28,2438.628,2438.628,"Jaipur","Digital","01/24/2024 07:40",2024,1,24,7,40,0,0,1,0,0,1,0,0,0,0
1140,2045,554435,39,14697.606,14697.606,"Pune","Digital","01/21/2024 02:33",2024,1,21,2,33,0,1,0,1,0,0,0,0,1,0
1141,2008,155854,43,2909.73,2909.73,"Pune","POS","09/26/2023 20:04",2023,9,26,20,4,0,0,1,0,0,1,0,0,0,0
1142,2002,548765,18,6038.086,6038.086,"Chennai","Digital","03/29/2024 10:33",2024,3,29,10,33,0,0,1,0,0,1,0,0,0,0
1143,2084,313553,35,753.612,753.612,"Chennai","Digital","12/24/2023 08:12",2023,12,24,8,12,0,0,0,0,1,1,0,0,0,0
1144,2025,602150,61,1159.55,1159.55,"Hyderabad","Digital","09/11/2023 21:25",2023,9,11,21,25,0,0,0,0,1,0,0,0,0,0
1149,2027,165965,24,5732.985,5732.985,"Surat","POS","12/31/2023 01:39",2023,12,31,1,39,0,1,1,0,0,0,1,0,0,0
1150,2092,554435,40,3747.249,3747.249,"Jaipur","POS","11/23/2023 20:10",2023,11,23,20,10,0,0,0,0,0,0,0,0,0,0
1151,2025,713822,38,266.541,266.541,"Delhi","POS","02/02/2024 21:30",2024,2,2,21,30,0,0,0,0,0,1,0,0,0,0
1152,2047,995309,51,2124.3255,2124.3255,"Pune","POS","09/03/2023 04:13",2023,9,3,4,13,0,0,0,0,0,0,0,0,1,0
1153,2011,578518,28,4998.888,4998.888,"Mumbai","Digital","01/22/2024 08:38",2024,1,22,8,38,0,1,0,0,1,1,0,0,0,0
1154,2004,548742,39,4954,4954,"Delhi","Digital","11/07/2023 11:56",2023,11,7,11,56,0,1,0,1,0,0,0,1,0,0
1155,2097,522188,59,4887.216,4887.216,"Delhi","Digital","01/24/2024 08:23",2024,1,24,8,23,0,1,0,0,0,0,0,0,0,0
1156,2047,224686,52,5866.113,5866.113,"Chennai","POS","01/05/2024 20:58",2024,1,5,20,58,0,0,1,0,0,0,0,0,0,0
1157,2036,334796,69,8957.34,8957.34,"Kolkata","Digital","11/29/2023 00:09",2023,11,29,0,9,0,0,0,0,1,0,0,0,0,1
1158,2078,973080,46,163.614,163.614,"Bangalore","POS","02/21/2024 13:08",2024,2,21,13,8,0,0,0,1,0,1,0,0,0,0
603,2043,558780,59,6038.086,6038.086,"Pune","POS","11/30/2023 15:21",2023,11,30,15,21,0,0,0,1,0,0,0,1,0,0
1160,2099,881904,45,17346.276,16304.141875,"Ahmedabad","Digital","09/10/2023 01:39",2023,9,10,1,39,0,1,0,0,0,0,1,0,0,0
1161,2014,606475,35,6257.244,6257.244,"Ahmedabad","POS","02/18/2024 19:43",2024,2,18,19,43,0,1,0,0,1,0,1,0,0,0
1162,2042,402729,31,11206.0575,11206.0575,"Hyderabad","","01/26/2024 02:58",2024,1,26,2,58,0,0,0,1,0,0,0,0,1,0
1163,2047,119462,35,3153.05,3153.05,"Pune","Digital","12/02/2023 07:51",2023,12,2,7,51,0,0,0,0,1,1,0,0,0,0
603,2086,485050,45,6038.086,6038.086,"Surat","","03/28/2024 06:23",2024,3,28,6,23,0,0,0,1,0,1,0,0,0,0
1165,2069,876111,41,8514.627,8514.627,"Hyderabad","Digital","03/25/2024 15:17",2024,3,25,15,17,0,0,1,0,0,0,0,1,0,0
1166,2045,565392,25,5236.9,5236.9,"Hyderabad","","03/05/2024 22:38",2024,3,5,22,38,0,0,1,0,0,0,0,0,0,1
1167,2042,309988,59,10737.474,10737.474,"Delhi","POS","12/24/2023 07:54",2023,12,24,7,54,0,0,0,0,1,1,0,0,0,0
603,2020,525018,43,6038.086,6038.086,"Pune","","11/28/2023 18:01",2023,11,28,18,1,0,1,1,0,0,0,1,0,0,0
1169,2022,253834,25,218.63,218.63,"Bangalore","Digital","03/05/2024 11:05",2024,3,5,11,5,0,0,0,1,0,0,1,0,0,0
1170,2079,282008,21,11569.605,11569.605,"Hyderabad","Digital","10/22/2023 05:33",2023,10,22,5,33,0,0,1,0,0,0,0,1,0,0
1171,2046,717656,43,9697.44,9697.44,"Kolkata","Digital","01/29/2024 11:49",2024,1,29,11,49,0,1,0,1,0,0,0,0,0,1
1172,2014,633382,53,1246.06,1246.06,"Jaipur","POS","12/13/2023 10:40",2023,12,13,10,40,0,1,0,1,0,0,0,0,0,1
603,2024,904905,22,2692.55,2692.55,"Surat","Digital","01/26/2024 10:33",2024,1,26,10,33,0,0,1,0,0,1,0,0,0,0
1174,2035,617607,50,224.65,224.65,"Surat","Digital","02/01/2024 08:47",2024,2,1,8,47,0,0,0,1,0,0,1,0,0,0
1175,2074,397838,66,3265.262,3265.262,"Hyderabad","","11/23/2023 09:12",2023,11,23,9,12,0,1,0,1,0,0,0,0,1,0
1176,2050,554435,51,7742.76,7742.76,"Kolkata","Digital","12/15/2023 16:53",2023,12,15,16,53,0,1,0,0,1,0,1,0,0,0
1177,2014,144955,47,5203.71,5203.71,"Jaipur","POS","02/20/2024 10:38",2024,2,20,10,38,0,0,0,0,1,0,1,0,0,0
1178,2067,568913,25,4216.26,4216.26,"Mumbai","Digital","01/20/2024 10:07",2024,1,20,10,7,0,0,0,0,1,0,0,1,0,0
1179,2020,554435,18,3748.81,3748.81,"Chennai","POS","11/04/2023 07:17",2023,11,4,7,17,0,0,1,0,0,0,0,0,1,0
1180,2012,203171,64,95.205,95.205,"Chennai","Digital","10/28/2023 01:31",2023,10,28,1,31,0,0,0,0,1,0,0,1,0,0
1181,2085,641353,43,3033.02,3033.02,"Chennai","POS","12/12/2023 06:39",2023,12,12,6,39,0,0,0,1,0,0,0,0,1,0
1182,2018,479678,54,7778.712,7778.712,"Delhi","Digital","09/05/2023 14:27",2023,9,5,14,27,0,1,0,0,0,0,0,0,0,1
1183,2033,292938,51,17537.814,16304.141875,"Surat","Digital","09/29/2023 23:42",2023,9,29,23,42,0,0,1,0,0,0,0,0,0,1
1184,2077,346830,24,10173.912,10173.912,"Ahmedabad","","11/03/2023 07:15",2023,11,3,7,15,0,1,1,0,0,0,0,1,0,0
1185,2067,469767,43,341.724,341.724,"Ahmedabad","Digital","02/24/2024 15:30",2024,2,24,15,30,0,0,1,0,0,0,0,0,1,0
1186,2047,778529,45,10788.816,10788.816,"Delhi","POS","01/03/2024 20:26",2024,1,3,20,26,0,0,0,1,0,1,0,0,0,0
603,2026,234129,56,14117.076,14117.076,"","Digital","03/13/2024 05:45",2024,3,13,5,45,0,0,0,1,0,0,1,0,0,0
603,2028,447316,56,8596.214,8596.214,"Pune","Digital","12/03/2023 22:53",2023,12,3,22,53,0,0,0,0,1,0,0,1,0,0
1189,2027,823663,45,4607.06,4607.06,"Pune","Digital","10/24/2023 14:14",2023,10,24,14,14,0,0,1,0,0,0,0,1,0,0
1190,2034,554435,31,7218.27,7218.27,"Chennai","POS","09/16/2023 04:56",2023,9,16,4,56,0,0,0,0,1,1,0,0,0,0
1191,2007,420012,67,3064.01,3064.01,"Pune","Digital","09/07/2023 11:51",2023,9,7,11,51,0,1,0,1,0,0,0,1,0,0
1192,2015,271948,55,6038.086,6038.086,"Hyderabad","Digital","10/01/2023 20:38",2023,10,1,20,38,0,0,1,0,0,1,0,0,0,0
603,2035,104403,21,2553.034,2553.034,"Mumbai","Digital","02/08/2024 12:06",2024,2,8,12,6,0,0,0,1,0,0,0,1,0,0
603,2047,604476,59,3004.452,3004.452,"Delhi","Digital","09/01/2023 16:35",2023,9,1,16,35,0,0,0,0,1,0,0,0,0,1
1195,2017,255822,35,4866.57,4866.57,"","Digital","09/03/2023 07:56",2023,9,3,7,56,0,1,0,1,0,0,0,0,1,0
1196,2001,460104,43,8235.777,8235.777,"Surat","POS","10/05/2023 15:05",2023,10,5,15,5,0,0,1,0,0,0,0,0,0,0
1197,2048,508874,65,7146.615,7146.615,"Pune","POS","03/13/2024 03:15",2024,3,13,3,15,0,0,1,0,0,0,1,0,0,0
1198,2076,175115,42,625.55,625.55,"Jaipur","POS","02/15/2024 21:02",2024,2,15,21,2,0,0,0,0,1,0,1,0,0,0
1199,2003,119732,24,14370.015,14370.015,"Chennai","POS","01/27/2024 23:25",2024,1,27,23,25,0,0,1,0,0,0,1,0,0,0
